,GEOID_INT,NAMELSAD,COUNTYFP,tract_geoid_2019,<100,100,101 - 199,200,>200
409,6065046403,Census Tract 464.03,065,6065046403,43,1020,432,409,168
410,6065042206,Census Tract 422.06,065,6065042206,10,272,131,290,75
411,6065040302,Census Tract 403.02,065,6065040302,3,1260,345,382,120
412,6065042003,Census Tract 420.03,065,6065042003,8,184,575,401,399
413,6065041806,Census Tract 418.06,065,6065041806,0,216,554,308,118
414,6065041600,Census Tract 416,065,6065041600,52,145,48,316,16
415,6065042213,Census Tract 422.13,065,6065042213,6,542,25,594,141
416,6037910707,Census Tract 9107.07,037,6037910707,2,568,131,130,59
417,6059087503,Census Tract 875.03,059,6059087503,2,322,5,398,88
418,6065041909,Census Tract 419.09,065,6065041909,37,629,299,297,84
419,6065030601,Census Tract 306.01,065,6065030601,37,134,523,610,546
420,6065043005,Census Tract 430.05,065,6065043005,101,662,151,227,132
421,6065042207,Census Tract 422.07,065,6065042207,9,363,190,274,100
422,6065042008,Census Tract 420.08,065,6065042008,5,414,1068,466,439
423,6067005002,Census Tract 50.02,067,6067005002,9,746,21,196,31
424,6067004906,Census Tract 49.06,067,6067004906,0,668,37,48,14
425,6067005101,Census Tract 51.01,067,6067005101,49,464,46,267,35
426,6111007403,Census Tract 74.03,111,6111007403,0,374,359,465,159
427,6111007201,Census Tract 72.01,111,6111007201,1,150,161,677,214
428,6111007505,Census Tract 75.05,111,6111007505,0,245,41,485,191
429,6111007507,Census Tract 75.07,111,6111007507,0,189,1130,525,198
430,6059087504,Census Tract 875.04,059,6059087504,0,89,4,84,15
431,6059087601,Census Tract 876.01,059,6059087601,2,149,9,328,75
432,6059087602,Census Tract 876.02,059,6059087602,5,406,20,576,150
433,6059087701,Census Tract 877.01,059,6059087701,14,180,5,317,59
434,6059087703,Census Tract 877.03,059,6059087703,0,41,0,76,16
435,6059089003,Census Tract 890.03,059,6059089003,23,145,11,123,35
436,6059089004,Census Tract 890.04,059,6059089004,4,242,24,199,114
437,6099002004,Census Tract 20.04,099,6099002004,105,942,20,293,71
438,6059089102,Census Tract 891.02,059,6059089102,50,305,18,418,99
439,6059089104,Census Tract 891.04,059,6059089104,4,99,2,67,21
440,6059089105,Census Tract 891.05,059,6059089105,80,126,43,187,7
441,6065041703,Census Tract 417.03,065,6065041703,23,37,2,61,7
442,6065041500,Census Tract 415,065,6065041500,29,72,8,107,8
443,6065044807,Census Tract 448.07,065,6065044807,2,39,130,163,128
444,6065046401,Census Tract 464.01,065,6065046401,46,384,159,201,50
445,6065042401,Census Tract 424.01,065,6065042401,5,95,158,314,40
446,6065043802,Census Tract 438.02,065,6065043802,44,532,146,664,597
447,6065042208,Census Tract 422.08,065,6065042208,10,371,49,410,94
448,6065030603,Census Tract 306.03,065,6065030603,17,213,87,626,146
449,6065041904,Census Tract 419.04,065,6065041904,7,651,87,313,85
450,6065040301,Census Tract 403.01,065,6065040301,115,637,36,321,52
451,6065044402,Census Tract 444.02,065,6065044402,75,567,269,259,92
452,6065043701,Census Tract 437.01,065,6065043701,82,477,148,180,51
453,6065046405,Census Tract 464.05,065,6065046405,30,729,112,276,72
454,6065043509,Census Tract 435.09,065,6065043509,1,739,148,230,108
455,6065042521,Census Tract 425.21,065,6065042521,12,621,36,405,91
456,6067002200,Census Tract 22,067,6067002200,114,132,89,518,12
457,6099002100,Census Tract 21,099,6099002100,166,118,40,286,2
458,6075025800,Census Tract 258,075,6075025800,19,60,36,231,19
459,6059099508,Census Tract 995.08,059,6059099508,0,204,2,272,74
460,6059099509,Census Tract 995.09,059,6059099509,0,0,0,0,0
461,6059099506,Census Tract 995.06,059,6059099506,6,68,51,236,60
462,6065042412,Census Tract 424.12,065,6065042412,6,140,435,531,289
463,6065042005,Census Tract 420.05,065,6065042005,40,231,591,436,244
464,6065045900,Census Tract 459,065,6065045900,23,153,10,79,4
465,6065040902,Census Tract 409.02,065,6065040902,15,525,218,350,204
466,6065044507,Census Tract 445.07,065,6065044507,63,938,82,407,95
467,6065043809,Census Tract 438.09,065,6065043809,19,711,95,1294,953
468,6065043508,Census Tract 435.08,065,6065043508,19,920,545,230,67
469,6067004008,Census Tract 40.08,067,6067004008,0,614,163,521,174
470,6067004009,Census Tract 40.09,067,6067004009,0,732,380,272,67
471,6067004010,Census Tract 40.10,067,6067004010,0,495,256,192,51
472,6067004011,Census Tract 40.11,067,6067004011,0,181,484,205,105
473,6099002803,Census Tract 28.03,099,6099002803,0,491,110,154,51
474,6075025900,Census Tract 259,075,6075025900,68,279,116,625,122
475,6075026002,Census Tract 260.02,075,6075026002,48,154,98,538,40
476,6075026004,Census Tract 260.04,075,6075026004,16,110,92,581,18
477,6075020500,Census Tract 205,075,6075020500,5,27,28,188,9
478,6075061000,Census Tract 610,075,6075061000,38,174,79,305,11
479,6037533402,Census Tract 5334.02,037,6037533402,26,36,22,147,1
480,6037533501,Census Tract 5335.01,037,6037533501,19,30,14,112,1
481,6037576503,Census Tract 5765.03,037,6037576503,2,17,8,73,0
482,6059110012,Census Tract 1100.12,059,6059110012,0,781,124,625,209
483,6059110014,Census Tract 1100.14,059,6059110014,3,7,1,22,2
484,6059110202,Census Tract 1102.02,059,6059110202,0,217,164,269,90
485,6067003400,Census Tract 34,067,6067003400,79,477,131,665,166
486,6067003300,Census Tract 33,067,6067003300,57,292,99,970,208
487,6067003502,Census Tract 35.02,067,6067003502,154,191,64,694,75
488,6065042715,Census Tract 427.15,065,6065042715,7,442,2671,307,413
489,6065046402,Census Tract 464.02,065,6065046402,136,588,86,521,61
490,6065030200,Census Tract 302,065,6065030200,74,240,100,649,32
491,6065040201,Census Tract 402.01,065,6065040201,32,920,111,187,112
492,6065044300,Census Tract 443,065,6065044300,55,561,139,291,59
493,6065042209,Census Tract 422.09,065,6065042209,15,36,6,28,5
494,6065040701,Census Tract 407.01,065,6065040701,0,167,253,178,69
495,6065040606,Census Tract 406.06,065,6065040606,39,260,49,279,40
496,6065031701,Census Tract 317.01,065,6065031701,43,203,53,289,67
497,6065044904,Census Tract 449.04,065,6065044904,0,937,247,495,188
498,6059110304,Census Tract 1103.04,059,6059110304,0,408,8,616,237
499,6059110401,Census Tract 1104.01,059,6059110401,5,342,55,633,232
500,6059110402,Census Tract 1104.02,059,6059110402,17,185,54,301,89
501,6065043222,Census Tract 432.22,065,6065043222,0,278,671,221,144
502,6065043001,Census Tract 430.01,065,6065043001,66,365,61,920,1025
503,6065030602,Census Tract 306.02,065,6065030602,10,337,189,434,133
504,6065042509,Census Tract 425.09,065,6065042509,18,577,12,210,48
505,6065041003,Census Tract 410.03,065,6065041003,26,259,60,253,37
506,6065041004,Census Tract 410.04,065,6065041004,12,548,14,166,103
507,6065042009,Census Tract 420.09,065,6065042009,57,647,345,529,217
508,6065040502,Census Tract 405.02,065,6065040502,105,392,41,269,29
509,6059075405,Census Tract 754.05,059,6059075405,0,236,11,143,67
510,6059075505,Census Tract 755.05,059,6059075505,11,114,43,210,31
511,6059075506,Census Tract 755.06,059,6059075506,3,212,3,279,104
512,6059075507,Census Tract 755.07,059,6059075507,9,172,6,123,37
513,6059075513,Census Tract 755.13,059,6059075513,11,310,2,173,59
514,6059075514,Census Tract 755.14,059,6059075514,2,100,0,49,13
515,6059075515,Census Tract 755.15,059,6059075515,0,259,473,188,428
516,6067003700,Census Tract 37,067,6067003700,182,322,79,496,9
517,6067003800,Census Tract 38,067,6067003800,56,599,13,683,248
518,6029002812,Census Tract 28.12,029,6029002812,1,5,0,5,0
519,6037920015,Census Tract 9200.15,037,6037920015,0,360,815,339,162
520,6111007508,Census Tract 75.08,111,6111007508,4,297,97,434,139
521,6059076201,Census Tract 762.01,059,6059076201,13,569,95,578,205
522,6059087704,Census Tract 877.04,059,6059087704,7,286,12,500,82
523,6037920016,Census Tract 9200.16,037,6037920016,0,142,812,181,72
524,6037920017,Census Tract 9200.17,037,6037920017,6,467,18,522,191
525,6037920018,Census Tract 9200.18,037,6037920018,0,363,43,270,87
526,6037920023,Census Tract 9200.23,037,6037920023,0,209,1,98,35
527,6059087801,Census Tract 878.01,059,6059087801,11,318,32,365,126
528,6067002100,Census Tract 21,067,6067002100,10,49,23,167,4
529,6059099202,Census Tract 992.02,059,6059099202,44,563,20,599,186
530,6059099203,Census Tract 992.03,059,6059099203,1,671,4,458,158
531,6037134710,Census Tract 1347.10,037,6037134710,1,161,15,181,30
532,6037134800,Census Tract 1348,037,6037134800,54,426,25,889,164
533,6099002901,Census Tract 29.01,099,6099002901,16,80,24,72,13
534,6099002902,Census Tract 29.02,099,6099002902,45,693,397,628,290
535,6075026100,Census Tract 261,075,6075026100,67,207,142,868,18
536,6075026200,Census Tract 262,075,6075026200,61,284,157,931,31
537,6059074003,Census Tract 740.03,059,6059074003,32,50,23,146,7
538,6059099243,Census Tract 992.43,059,6059099243,0,278,33,516,170
539,6059099244,Census Tract 992.44,059,6059099244,0,381,11,206,83
540,6059110203,Census Tract 1102.03,059,6059110203,0,285,31,632,262
541,6059110301,Census Tract 1103.01,059,6059110301,35,600,8,740,254
542,6059110302,Census Tract 1103.02,059,6059110302,35,522,22,576,169
543,6059110500,Census Tract 1105,059,6059110500,112,318,32,312,66
544,6059110603,Census Tract 1106.03,059,6059110603,45,212,27,274,16
545,6059110604,Census Tract 1106.04,059,6059110604,38,1009,424,659,215
546,6059110605,Census Tract 1106.05,059,6059110605,0,757,37,438,134
547,6015000202,Census Tract 2.02,015,6015000202,21,180,63,221,54
548,6059001201,Census Tract 12.01,059,6059001201,64,141,18,331,43
549,6059063500,Census Tract 635,059,6059063500,34,177,142,470,90
550,6059063601,Census Tract 636.01,059,6059063601,0,137,22,591,178
551,6059063603,Census Tract 636.03,059,6059063603,10,185,13,272,70
552,6015000101,Census Tract 1.01,015,6015000101,58,215,38,323,43
553,6015000203,Census Tract 2.03,015,6015000203,2,45,11,77,16
554,6015000201,Census Tract 2.01,015,6015000201,3,82,74,86,18
555,6015000102,Census Tract 1.02,015,6015000102,31,318,48,211,35
556,6111002600,Census Tract 26,111,6111002600,24,101,83,469,11
557,6059075603,Census Tract 756.03,059,6059075603,2,193,18,666,240
558,6059075606,Census Tract 756.06,059,6059075606,1,198,488,955,490
559,6059076202,Census Tract 762.02,059,6059076202,2,489,24,376,107
560,6059076204,Census Tract 762.04,059,6059076204,9,189,10,116,13
561,6059076205,Census Tract 762.05,059,6059076205,26,319,22,620,154
562,6037700901,Census Tract 7009.01,037,6037700901,39,75,114,481,49
563,6037700902,Census Tract 7009.02,037,6037700902,16,47,67,246,35
564,6037701000,Census Tract 7010,037,6037701000,15,57,39,460,109
565,6037701201,Census Tract 7012.01,037,6037701201,26,118,121,874,401
566,6037701202,Census Tract 7012.02,037,6037701202,0,4,3,19,7
567,6059087803,Census Tract 878.03,059,6059087803,18,174,14,146,27
568,6059087805,Census Tract 878.05,059,6059087805,18,134,20,249,62
569,6059087806,Census Tract 878.06,059,6059087806,2,66,0,107,26
570,6059087802,Census Tract 878.02,059,6059087802,39,358,12,275,62
571,6059099204,Census Tract 992.04,059,6059099204,0,458,19,304,108
572,6037702400,Census Tract 7024,037,6037702400,46,75,64,365,24
573,6037900602,Census Tract 9006.02,037,6037900602,0,364,10,150,86
574,6059099212,Census Tract 992.12,059,6059099212,8,297,3,225,66
575,6059099214,Census Tract 992.14,059,6059099214,26,334,8,363,125
576,6059099245,Census Tract 992.45,059,6059099245,0,267,14,461,144
577,6099003002,Census Tract 30.02,099,6099003002,57,689,145,349,193
578,6113010508,Census Tract 105.08,113,6113010508,3,192,72,246,84
579,6059099511,Census Tract 995.11,059,6059099511,10,49,104,265,77
580,6037134302,Census Tract 1343.02,037,6037134302,3,410,11,693,139
581,6037134303,Census Tract 1343.03,037,6037134303,35,297,85,656,97
582,6037134304,Census Tract 1343.04,037,6037134304,3,216,21,337,56
583,6037134421,Census Tract 1344.21,037,6037134421,1,214,141,817,209
584,6099003100,Census Tract 31,099,6099003100,57,175,23,110,10
585,6059110102,Census Tract 1101.02,059,6059110102,43,689,46,531,170
586,6055200900,Census Tract 2009,055,6055200900,0,1,0,0,4
587,6055201300,Census Tract 2013,055,6055201300,4,236,94,117,46
588,6059062639,Census Tract 626.39,059,6059062639,0,248,197,143,53
589,6059110607,Census Tract 1106.07,059,6059110607,24,253,36,278,39
590,6059062637,Census Tract 626.37,059,6059062637,0,0,0,0,0
591,6059074801,Census Tract 748.01,059,6059074801,40,202,21,313,73
592,6059075809,Census Tract 758.09,059,6059075809,0,113,204,483,284
593,6059110606,Census Tract 1106.06,059,6059110606,33,107,100,83,15
594,6055202000,Census Tract 2020,055,6055202000,19,269,114,473,131
595,6055201800,Census Tract 2018,055,6055201800,0,1,2,6,0
596,6075060400,Census Tract 604,075,6075060400,0,6,0,7,3
597,6059063605,Census Tract 636.05,059,6059063605,18,41,2,55,8
598,6059063701,Census Tract 637.01,059,6059063701,24,76,10,139,26
599,6059063702,Census Tract 637.02,059,6059063702,20,89,52,181,33
600,6059063802,Census Tract 638.02,059,6059063802,0,262,14,461,144
601,6111005600,Census Tract 56,111,6111005600,60,799,793,419,231
602,6111004400,Census Tract 44,111,6111004400,39,379,76,282,97
603,6111007607,Census Tract 76.07,111,6111007607,0,64,707,454,171
604,6111005906,Census Tract 59.06,111,6111005906,2,466,233,824,280
605,6111001204,Census Tract 12.04,111,6111001204,0,0,0,0,1
606,6111008402,Census Tract 84.02,111,6111008402,1,392,147,796,345
607,6111008304,Census Tract 83.04,111,6111008304,12,696,132,380,105
608,6111007800,Census Tract 78,111,6111007800,2,143,105,175,30
609,6111006301,Census Tract 63.01,111,6111006301,0,499,194,766,290
610,6027000200,Census Tract 2,027,6027000200,12,178,51,128,49
611,6027000500,Census Tract 5,027,6027000500,33,332,42,332,49
612,6027000100,Census Tract 1,027,6027000100,58,443,82,454,115
613,6027000400,Census Tract 4,027,6027000400,54,214,54,387,38
614,6067007206,Census Tract 72.06,067,6067007206,28,438,114,551,124
615,6067007207,Census Tract 72.07,067,6067007207,31,419,76,633,145
616,6067005803,Census Tract 58.03,067,6067005803,11,227,130,737,249
617,6067005804,Census Tract 58.04,067,6067005804,4,184,69,501,159
618,6077004204,Census Tract 42.04,077,6077004204,42,174,55,475,59
619,6077004302,Census Tract 43.02,077,6077004302,78,412,53,796,158
620,6077004303,Census Tract 43.03,077,6077004303,5,501,294,711,256
621,6077004305,Census Tract 43.05,077,6077004305,0,394,573,366,319
622,6077004402,Census Tract 44.02,077,6077004402,5,812,119,205,62
623,6077005003,Census Tract 50.03,077,6077005003,0,353,700,176,228
624,6077005202,Census Tract 52.02,077,6077005202,2,105,843,436,2852
625,6059076206,Census Tract 762.06,059,6059076206,4,348,12,566,209
626,6067007204,Census Tract 72.04,067,6067007204,55,966,125,343,54
627,6067007209,Census Tract 72.09,067,6067007209,64,436,49,542,66
628,6067007402,Census Tract 74.02,067,6067007402,73,526,36,1103,258
629,6067007403,Census Tract 74.03,067,6067007403,60,455,28,695,148
630,6067007208,Census Tract 72.08,067,6067007208,31,561,75,522,114
631,6059088001,Census Tract 880.01,059,6059088001,16,278,3,611,179
632,6059088002,Census Tract 880.02,059,6059088002,5,274,42,436,123
633,6067007413,Census Tract 74.13,067,6067007413,30,302,16,212,37
634,6067007414,Census Tract 74.14,067,6067007414,174,396,19,401,74
635,6067007416,Census Tract 74.16,067,6067007416,78,419,6,451,114
636,6059099215,Census Tract 992.15,059,6059099215,104,550,68,714,244
637,6059099216,Census Tract 992.16,059,6059099216,30,319,11,727,298
638,6059099217,Census Tract 992.17,059,6059099217,0,315,25,325,98
639,6059099220,Census Tract 992.20,059,6059099220,54,585,21,454,143
640,6059099222,Census Tract 992.22,059,6059099222,12,460,9,336,92
641,6037920029,Census Tract 9200.29,037,6037920029,9,242,28,209,87
642,6037920031,Census Tract 9200.31,037,6037920031,0,147,54,37,17
643,6001432600,Census Tract 4326,001,6001432600,33,145,63,403,14
644,6059099512,Census Tract 995.12,059,6059099512,13,132,78,341,50
645,6067007417,Census Tract 74.17,067,6067007417,19,417,118,321,295
646,6037701302,Census Tract 7013.02,037,6037701302,0,3,3,9,2
647,6037701501,Census Tract 7015.01,037,6037701501,0,2,5,13,2
648,6037701502,Census Tract 7015.02,037,6037701502,0,0,1,14,0
649,6037701601,Census Tract 7016.01,037,6037701601,57,85,106,556,92
650,6037701602,Census Tract 7016.02,037,6037701602,4,8,3,44,2
651,6037701701,Census Tract 7017.01,037,6037701701,2,2,2,23,1
652,6107001501,Census Tract 15.01,107,6107001501,33,667,153,320,53
653,6059099513,Census Tract 995.13,059,6059099513,1,80,101,172,71
654,6059099514,Census Tract 995.14,059,6059099514,0,482,263,997,425
655,6059099601,Census Tract 996.01,059,6059099601,43,555,67,233,44
656,6059099602,Census Tract 996.02,059,6059099602,5,284,11,427,118
657,6037702501,Census Tract 7025.01,037,6037702501,50,113,57,514,85
658,6037702502,Census Tract 7025.02,037,6037702502,0,157,8,119,45
659,6037702600,Census Tract 7026,037,6037702600,67,302,118,957,222
660,6037702700,Census Tract 7027,037,6037702700,132,156,92,635,45
661,6037702802,Census Tract 7028.02,037,6037702802,48,59,47,270,14
662,6059110303,Census Tract 1103.03,059,6059110303,0,388,0,832,298
663,6037702803,Census Tract 7028.03,037,6037702803,80,62,36,228,25
664,6023010501,Census Tract 105.01,023,6023010501,8,379,47,253,56
665,6075026301,Census Tract 263.01,075,6075026301,11,133,106,615,19
666,6075026302,Census Tract 263.02,075,6075026302,16,120,86,673,43
667,6059063803,Census Tract 638.03,059,6059063803,0,199,2,509,180
668,6059063805,Census Tract 638.05,059,6059063805,0,264,1,370,130
669,6055200201,Census Tract 2002.01,055,6055200201,45,120,67,450,39
670,6037900605,Census Tract 9006.05,037,6037900605,1,695,317,148,80
671,6037900606,Census Tract 9006.06,037,6037900606,13,526,8,187,39
672,6087110300,Census Tract 1103,087,6087110300,17,56,32,216,14
673,6059063807,Census Tract 638.07,059,6059063807,0,173,108,84,23
674,6059074300,Census Tract 743,059,6059074300,120,124,45,317,19
675,6055200202,Census Tract 2002.02,055,6055200202,6,62,32,277,12
676,6055200203,Census Tract 2002.03,055,6055200203,51,76,39,342,19
677,6055200501,Census Tract 2005.01,055,6055200501,40,222,62,469,49
678,6059076208,Census Tract 762.08,059,6059076208,1,534,42,415,127
679,6059086301,Census Tract 863.01,059,6059086301,33,421,22,771,178
